,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2104,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Dan Caplen,72,2018-01-19,0.653,0.809,0,-4.057,1,0.194,0.0,0.165,0.55,92.213,210773,4
2105,7cM9Kqto11iJpY2RwgVJSq,Flare Guns,Chelsea Cutler,61,2017-09-15,0.812,0.472,1,-6.806,0,0.26,0.0,0.285,0.457,92.951,240013,4
2106,2AVZJ4u8JOhcYBX5yHGdrX,"It's On Us (Benefiting the ""It's On Us"" Campaign)",AJR,53,2017-03-31,0.493,0.718,9,-4.634,1,0.0636,0.0,0.08,0.328,88.05,207671,4
2107,0tp63L82d21GTlvZuKSHGY,Call If You Need Me,Vance Joy,51,2018-02-23,0.748,0.573,0,-6.057,1,0.879,0.00581,0.0989,0.463,110.177,163720,4
2108,2dgFqylK6gyILa4HY65u0y,I'm Ready,AJR,61,2013,0.628,0.867,9,-3.555,1,0.0108,0.0,0.308,0.597,78.043,227311,4
2109,6rrKbzJGGDlSZgLphopS49,Unstoppable,The Score,72,2017-10-13,0.485,0.843,1,-3.993,0,0.00129,1.01e-05,0.14,0.602,78.001,192107,4
2110,79jX8RM5CgPqDKdGEKNW9K,In My Blood,Shawn Mendes,0,2018-03-22,0.628,0.715,5,-7.097,1,0.0524,0.0,0.119,0.429,139.991,211600,4
2111,7M1PQZeyqslVtY5ZiYBGLo,Slower,Filmore,0,2018-02-02,0.687,0.75,11,-4.537,1,0.107,3.05e-06,0.161,0.911,98.987,172534,4
2112,0phqVbnJ4rYnlcY24wwcWt,You Know You Wanna,Filmore,0,2017-07-07,0.585,0.722,8,-6.044,1,0.0274,0.0,0.111,0.742,154.011,176621,4
2113,1ElUPb4CB3iZYf1VHMk8d9,iSpy (feat. Lil Yachty),Lil Yachty,44,2016-12-02,0.748,0.655,7,-6.816,1,0.375,0.0,0.373,0.677,75.003,253107,4
2114,7dMBU2Kf4vmvwfVLW6yb6P,All The Stars (with SZA),SZA,47,2018-02-08,0.702,0.627,8,-4.934,1,0.0511,0.000234,0.0924,0.535,96.81,232187,4
2115,6C6Hoe2mHLPYj3A4DowNac,Go Flex,Post Malone,40,2016-12-09,0.664,0.488,5,-8.202,1,0.226,0.0,0.0823,0.119,81.937,179613,4
2116,7JkupiSi1rgTwwtclR3FHc,Look Alive (feat. Drake),Drake,44,2018-02-08,0.929,0.575,10,-7.527,1,0.000983,0.000275,0.115,0.585,140.01,181263,4
2117,76jsZXItoyx9wcRfu1eKuF,Pray For Me (with Kendrick Lamar),Kendrick Lamar,0,2018-02-01,0.733,0.681,2,-5.011,1,0.0795,2.65e-05,0.107,0.16,100.435,211440,4
2118,3CLd7BfvgsBwBUI8kwFLU6,iSpy (feat. Kodak Black),Kodak Black,57,2017-06-09,0.776,0.724,7,-4.874,1,0.455,0.0,0.109,0.677,74.987,227779,4
2119,1vIgWwwCPb0cNBEYruS8Nw,Water Tower Town,Scotty McCreery,39,2011-01-01,0.545,0.891,10,-5.263,1,0.111,0.0,0.0918,0.608,101.987,164000,3
2120,5P5efUJoM4Ykh4xG1sZT6F,Santa Baby,Eartha Kitt,0,2004,0.722,0.0767,1,-16.467,1,0.969,1.48e-06,0.127,0.484,84.854,211240,4
2121,74u8cWJGP8d8xsdD0pFoWg,Jingle Bell Rock,Bobby Helms,0,2007-01-01,0.744,0.368,2,-10.538,1,0.84,0.0,0.0632,0.815,118.743,130107,4
2122,22naVVqr5Z4uN8wBWt23aO,Here Comes Santa Claus (Down Santa Claus Lane) (with Vocal Group) - 1947 Version,Vocal Group,25,1994-08-23,0.835,0.405,1,-11.953,1,0.77,0.0,0.394,0.972,96.621,149800,4
2123,4Pz6cdihrKr8QKpTB9GFso,Have Yourself A Merry Little Christmas - 1999 - Remaster,Frank Sinatra,0,1957-09,0.289,0.135,8,-15.272,1,0.928,6.85e-06,0.28,0.307,142.406,209493,4
2124,3Hd808dVoD2cvgAs3zJfMY,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,0,2005-01-01,0.572,0.479,8,-8.686,1,0.67,0.0,0.5,0.822,68.536,124693,4
2125,6BurjcMgLHYgmar79fVwtM,The Little Drummer Boy,Harry Simeone Chorale,0,2007-01-01,0.429,0.138,8,-18.02,1,0.964,0.0855,0.128,0.188,113.226,198787,4
2126,7Mrno4aMoubPLxpdR7QXX4,Christmas Bride,The Ray Conniff Singers,0,2010-01-01,0.344,0.315,4,-14.438,1,0.912,0.0,0.275,0.429,93.268,173226,3
2127,5ddjyJCQXl077CRXS0ieOh,Merry Christmas Darling - Album Version/Remix,Carpenters,0,1984-01-01,0.208,0.279,7,-11.598,1,0.866,0.0,0.112,0.162,38.455,185693,4
2128,5NJ8M8qilAzKVNOcjXfTJb,A Holly Jolly Christmas - Single Version,Burl Ives,0,2010-01-01,0.664,0.423,0,-10.785,1,0.629,0.0,0.0871,0.848,140.432,134733,4
2129,66oWVnd6GRNBsPHL6Arpew,Mele Kalikimaka (Merry Christmas),The Andrews Sisters,0,2010-01-01,0.499,0.218,3,-12.281,1,0.648,0.0,0.248,0.641,202.423,175333,4
2130,6IeK3Ap5m3HabwJxgI6eSE,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Mitchell Ayres & His Orchestra,10,1999-08-20,0.724,0.276,7,-12.25,1,0.76,0.0,0.116,0.718,112.874,155933,4
2131,46pF1zFimM582ss1PrMy68,Christmas (Baby Please Come Home),Darlene Love,42,1963,0.325,0.759,8,-7.146,1,0.395,0.000362,0.0773,0.36,126.627,166453,4
2132,7zPWlYXI3wa8KyH1xYZ618,Rudolph the Red-Nosed Reindeer,Gene Autry,0,2013-11-19,0.606,0.156,8,-14.084,1,0.865,0.0,0.348,0.662,140.82,186773,4
2133,6NMz3Cjvod2qnJjakiRDA8,The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,0,2009-01-01,0.381,0.141,1,-15.439,1,0.857,1.13e-06,0.0995,0.18,131.76,191640,4
2134,5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,Andy Williams,50,1963-11-24,0.24,0.598,7,-8.435,1,0.766,0.0,0.117,0.776,201.629,151933,3
2135,3sDdyBHQ60Cs1opmIyRvhp,Happy Holiday / The Holiday Season,Andy Williams,39,1963-11-24,0.505,0.451,9,-10.193,0,0.727,0.0,0.233,0.744,74.347,156867,4
2136,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Chris Brown,70,2018-03-15,0.755,0.599,8,-5.042,1,0.147,0.0,0.109,0.755,133.123,216632,4
2137,5jZF1nvKORdaHNjNNMRbFl,You Broke Up with Me,Walker Hayes,61,2017-12-08,0.847,0.699,0,-8.286,1,0.525,0.0,0.267,0.874,120.002,196667,4
2138,675NeQd7AKLNLzXFqZtF51,Bank Account,21 Savage,29,2017-09-21,0.881,0.336,8,-8.734,0,0.0223,2.39e-05,0.093,0.342,75.025,220307,4
2139,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,63,2017-10-06,0.936,0.523,5,-6.71,1,0.239,0.0,0.117,0.699,119.889,124056,4
2140,1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Migos,70,2017-10-13,0.89,0.633,11,-5.475,1,0.0232,0.000343,0.0993,0.425,139.948,233087,4
2141,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,76,2018-01-26,0.817,0.816,2,-5.402,1,0.00263,0.0,0.159,0.508,181.982,190288,4
2142,3FDrI0FLKzrYQiWxPhqV2W,Rollin (feat. Future & Khalid),Khalid,61,2017-05-12,0.754,0.762,6,-4.486,0,0.45,6.67e-05,0.224,0.673,92.002,272667,4
2143,2TxIZb5ZKd8Rb10q62n4Fq,Shoot (Bonus),BlocBoy JB,34,2017-09-12,0.873,0.665,11,-8.727,0,0.0364,0.0,0.328,0.59,135.058,191086,4
2144,2HGymMoOdB4ZYv0AAqYmgF,Famous,Mason Ramsey,43,2018-04-27,0.534,0.815,5,-2.815,1,0.708,0.0,0.111,0.564,159.848,192520,4
2145,4RvM7dQSNMzBjwLniEM9LG,The Ruling Grade,Charlie Brown,7,2018-05-08,0.432,0.229,2,-9.947,1,0.938,0.00508,0.0976,0.17,133.919,268040,4
2146,2v6AWRzhAsy61rBNBqzEna,Heading Out,Charlie Brown,1,2018-05-08,0.469,0.42,9,-7.824,1,0.701,0.000179,0.0859,0.232,88.016,241760,4
2147,4qY6K7esavSsETrG5yVjKL,Blackout,Charlie Brown,0,2016-02-22,0.827,0.771,9,-7.353,0,0.0428,0.82,0.0794,0.331,128.008,397523,4
2148,70hlWbEowQl5dALzVNR5Lk,To the Wind,Charlie Brown,1,2018-05-08,0.587,0.504,4,-8.837,1,0.237,0.000513,0.108,0.468,76.346,239867,4
2149,2d1KGF7Oyxe7TUp4iqDNWX,Whiteout,Charlie Brown,0,2016-02-22,0.804,0.838,9,-8.95,1,0.00696,0.91,0.0627,0.312,124.983,391680,4
2150,2079g0TTFlvFSRhmRpJ5y9,Jewel,Charlie Brown,0,2018-05-08,0.381,0.0586,1,-21.032,1,0.966,0.00771,0.208,0.0839,79.463,261053,4
2151,05KiQegHNIEZKCOzztIgk0,Christian & Jose,Lucky Luciano,0,2018-03-24,0.702,0.848,11,-3.892,0,0.155,0.0,0.111,0.585,125.119,186312,4
2152,6i6CCAytr3zaPji8d22EmK,Jump,Charlie Brown,0,2015-08-20,0.537,0.919,8,-3.431,1,4.51e-05,0.181,0.585,0.34,127.91,190027,4
2153,3wGkrIpXxEMd1d0LNg9UrA,Trip to Train 125,Charlie Brown,0,2015-06-26,0.813,0.965,6,-4.22,0,0.000409,0.926,0.041,0.775,124.999,465000,4
2154,03EmBr9czCtS6X5e4C2bSn,The Others,Charlie Brown,0,2015-06-26,0.809,0.925,11,-7.99,1,3.66e-05,0.712,0.0801,0.152,124.983,435000,4
2155,01HQrM585tH1HVzR6Epbef,T2tu,Surge707,0,2014-11-18,0.836,0.672,1,-6.24,1,0.207,0.0,0.1,0.171,138.025,196702,4
2156,5IUwKdJnkVlvMUY2uosiPj,All I Need - Original Mix,Charlie Brown,0,2013-12-29,0.809,0.714,6,-9.564,1,0.000367,0.877,0.0792,0.353,125.039,151189,4
2157,0xL29AKVMfeuMGPOe3Ytud,All I Need - Mr wox & Leano Remix,Mr Wox,0,2013-12-29,0.809,0.342,7,-8.988,1,1.12e-05,0.944,0.073,0.539,126.999,208195,4
2158,7sHLSLldOtVF6WyEYue4au,All I Need - Milos Pesovic Remix,Milos Pesovic,0,2013-12-29,0.878,0.761,6,-10.662,1,0.00258,0.804,0.134,0.375,125.011,430890,4
2159,6WFzp6zx8nNF9v5vC8Wz8Y,All I Need - SushiCatz Remix,Charlie Brown,0,2013-12-29,0.801,0.759,0,-7.371,1,0.000123,0.862,0.893,0.717,126.995,497018,4
2160,3b5NOoACcyRj6FsTAStewu,Da House - Original Mix,Daniele Mannoia,0,2013-05-01,0.809,0.89,11,-8.622,0,0.000433,0.885,0.526,0.309,125.006,468661,4
2161,37IKPNXa95HKE9OEVTZ0Ba,Da House - Johan Dresser Remix,Daniele Mannoia,0,2013-05-01,0.767,0.9,9,-8.369,1,0.000879,0.897,0.102,0.592,127.019,413863,4
2162,7AsFjIKeeOf4gWpSqxjg6l,Se ti dicessi che,Charlie Brown,0,2012-12-24,0.745,0.824,0,-5.992,1,0.00982,0.0,0.127,0.81,110.021,270345,4
2163,5478cQE5lrKoM9HC3X0cSr,Cous Cous - Original Mix,Charlie Brown,0,2012-09-24,0.836,0.673,11,-11.825,0,0.134,0.807,0.079,0.277,127.95,420362,4
2164,6D0jg5oTI4iAf76CDwr6EY,Cous Cous - Fernando Tessis Remix,Fernando Tessis,0,2012-09-24,0.815,0.742,8,-8.806,0,0.338,0.821,0.652,0.808,127.953,495412,4
2165,5f2zPQzPSisoyCKFM6KDG6,Cous Cous - Mark Morris Remix,Mark Morris,0,2012-09-24,0.914,0.406,7,-14.427,1,0.266,0.881,0.124,0.589,126.937,438831,4
2166,6AYsAENvczfZKGzH4SB1zT,Cous Cous - Mark Morris Insane Remix,Mark Morris,0,2012-09-24,0.829,0.427,1,-13.21,1,0.0113,0.885,0.682,0.716,126.966,431256,4
2167,2dsFx7cAEpt8f35dXaV21x,What Is Funk,Skate,0,2012-02-17,0.793,0.56,9,-9.706,1,0.000322,0.9,0.057,0.142,127.013,426997,4
2168,1Ax1pmMZv2b1zVnd3yYP86,Crashed,Skate,0,2012-02-17,0.8,0.901,3,-11.204,0,0.00753,0.93,0.12,0.372,126.025,510000,4
2169,6315MJEWdI6BAFKCaijOvQ,Everytime (Original Mix),Charlie Brown,0,2011-03-09,0.808,0.906,11,-9.725,0,0.00765,0.829,0.361,0.441,126.002,465000,4
2170,7KjSawBLz6sN8Bo2YufLBe,Jasper (Original Mix),Charlie Brown,0,2011-03-09,0.806,0.715,6,-10.736,1,0.000283,0.922,0.0701,0.0837,125.988,491250,4
2171,6qGUKkKNAMyxZZU3IRTUGU,New Moon (Original Mix),Charlie Brown,0,2011-03-09,0.889,0.727,3,-9.23,0,0.000111,0.0256,0.076,0.286,126.999,493440,4
2172,7xTs5hgJw69cuSpyiMfKF6,Loathing (Original Mix),Charlie Brown,0,2009-05-31,0.796,0.804,1,-8.831,1,0.0277,0.94,0.0742,0.0539,125.002,599120,4
2173,7Fw9rzIJ7cm3RHIv2z0fJs,Loathing (Uto Karem Rmx),Charlie Brown,0,2009-05-31,0.8,0.789,4,-10.496,0,0.000174,0.953,0.112,0.0655,128.014,365293,4
2174,6phk1Up0PajzyynxVaLQKr,Ride in the Country,Charlie Brown,0,2006-11-28,0.742,0.727,9,-6.829,1,0.742,9.85e-06,0.346,0.878,134.996,179853,4
2175,7ya5Thud1u4DnCpMc171Ix,Beat Up Old Guitar Picker Man,Charlie Brown,0,2006-11-28,0.783,0.585,11,-8.401,0,0.834,0.0,0.0864,0.685,105.06,154067,4
2176,5w3D2R6GwRKUqDfaz3WCWR,Black Coffee,Charlie Brown,0,2006-11-28,0.67,0.394,2,-10.644,1,0.835,7.59e-06,0.134,0.346,129.969,171787,4
2177,2lCd2MoO4w2wyWACy8vQeQ,Credit With the Blues,Charlie Brown,0,2006-11-28,0.771,0.645,4,-7.818,1,0.649,0.000117,0.109,0.781,76.752,248320,4
2178,1EFMTKaiKqC0YHtpirD3wE,Crawdad Hole,Charlie Brown,0,2006-11-28,0.724,0.623,7,-7.474,1,0.674,0.277,0.11,0.761,75.999,208880,4
2179,0xGzR4qbXTOVFfdwPaEWlk,Little Bit of Rain,Charlie Brown,0,2006-11-28,0.564,0.153,9,-11.819,1,0.854,0.0432,0.0983,0.234,113.325,220667,4
2180,4eay3gVzYfPLHZ8sz9rmV2,Sunset Beach,Charlie Brown,0,2006-11-28,0.621,0.38,2,-10.942,1,0.919,0.941,0.417,0.326,73.0,329427,4
2181,6qQf30Ls2VdfrJ6ubVGbvZ,That's Alright Mama,Charlie Brown,0,2006-11-28,0.551,0.536,4,-7.369,1,0.577,7.82e-05,0.0737,0.764,74.452,217587,4
2182,1wsLNeTEvyGrbkq0Q7MGjf,The Crush,Charlie Brown,0,2006-11-28,0.706,0.315,7,-14.201,1,0.86,0.0,0.106,0.446,97.979,178093,4
2183,6IVdvbSehAVvo5Nh1OBwe5,Cindy,Charlie Brown,0,2006-11-28,0.666,0.777,7,-6.803,1,0.0704,1.29e-06,0.271,0.599,96.953,184693,4
2184,1vd7jVqvWMHQwOU5oGaYkm,66,Charlie Brown,0,2006-11-28,0.438,0.443,9,-10.756,0,0.659,0.00138,0.465,0.355,139.599,296427,3
2185,31muDd0aFMolFil99Qy2qr,Mountian Railway,Charlie Brown,0,1967-01-01,0.574,0.474,7,-12.682,1,0.505,0.0,0.109,0.835,124.465,310280,4
2186,0SJOlD3T5cdqwgWaNxPJ4m,Hiram Hubbard,Charlie Brown,0,1967-01-01,0.621,0.243,9,-15.973,0,0.752,0.0,0.192,0.826,84.876,174973,3
2187,1b5JB6Ed4fYmZry9rSpqKP,Down in the Valley,Charlie Brown,0,1967-01-01,0.316,0.292,2,-13.116,1,0.688,0.0,0.345,0.481,176.335,206080,3
2188,6XnY8tINFFc0PGA2Cs1iJZ,Ballad of Earl Durand,Charlie Brown,0,1967-01-01,0.571,0.349,2,-14.982,1,0.723,0.0,0.0668,0.776,112.617,443173,4
2189,0LwYzCYlgCA6L0SiXG2qK2,Will the Circle Be Unbroken,Charlie Brown,0,1967-01-01,0.453,0.516,9,-12.277,1,0.401,0.0,0.0478,0.78,123.592,228147,4
2190,5LdlMhrCcjKkzWQB5P8dnQ,The Storms are on the Ocean,Charlie Brown,0,1967-01-01,0.374,0.242,2,-16.562,1,0.396,0.0,0.196,0.461,171.816,295027,3
2191,4HU3q1nD3U01Trh2Bp5shN,Handsome Molly,Charlie Brown,0,1967-01-01,0.495,0.42,7,-15.063,1,0.568,0.0,0.128,0.858,114.532,154040,4
2192,7a7g37iyBn8I1TZABpJu89,39 Miles from the Ohio Line,Charlie Brown,0,1967-01-01,0.516,0.21,2,-16.88,1,0.978,6.74e-06,0.0884,0.752,200.003,178667,3
2193,0gE1FWPlFvs78LEI1X1Vf3,Web of Birdsong,Charlie Brown,0,1967-01-01,0.583,0.285,11,-14.44,1,0.908,0.0,0.188,0.849,132.006,221307,4
2194,3EzDCV5eEDIMSifLrILsHe,Scilla,Charlie Brown,0,2009-02-04,0.797,0.651,1,-9.705,0,0.0163,0.836,0.107,0.0378,125.011,495360,4
2195,026lvW1xTtfQ6offNA4a3D,Cariddi,Charlie Brown,0,2009-02-04,0.809,0.634,9,-10.209,0,0.00168,0.945,0.0551,0.0727,124.997,503040,4
2196,1iMUxhzamC8hvQsGSagILp,Daft Tune,Charlie Brown,0,2016-11-05,0.802,0.827,11,-8.035,0,0.000882,0.928,0.0548,0.535,125.009,389760,4
2197,1lUQrJG7IMN5Ql5obvbHMf,Daft Tune - Damolh33 Remix,Damolh33,0,2016-11-05,0.797,0.33,10,-10.345,0,0.000269,0.92,0.0791,0.293,124.013,370001,4
2198,6jnHJx78VYSOrq0JQx0oTz,Daft Tune - Miguel Serrano Remix,Miguel Serrano,0,2016-11-05,0.809,0.728,9,-8.86,0,0.000226,0.884,0.0886,0.0653,122.0,362081,4
2199,1b9ahIPZPC0cZYUs1y2vM7,Daft Tune - Simon Lunardi Remix,Simon Lunardi,0,2016-11-05,0.744,0.877,0,-11.023,0,3.4e-06,0.88,0.101,0.525,125.013,383880,4
2200,4qY6K7esavSsETrG5yVjKL,Blackout,Charlie Brown,0,2016-02-22,0.827,0.771,9,-7.353,0,0.0428,0.82,0.0794,0.331,128.008,397523,4
2201,2d1KGF7Oyxe7TUp4iqDNWX,Whiteout,Charlie Brown,0,2016-02-22,0.804,0.838,9,-8.95,1,0.00696,0.91,0.0627,0.312,124.983,391680,4
2202,0qK9z7BSCvsf34JmNgU7Xt,Disco Bello,Peter Wag,0,2008-12-13,0.809,0.795,11,-6.573,0,0.000308,0.92,0.0335,0.248,125.005,438439,4
2203,6k4w8PPXT0J5C4gJKCOEEY,Kojack,Joy Kitikonti,0,2008-12-13,0.799,0.675,4,-9.235,0,0.000662,0.873,0.0851,0.0311,127.99,375142,4
2204,4RjMmFJ1InwWu31yw3Ws2v,Like This,Roy,0,2008-12-13,0.838,0.802,1,-9.671,1,0.0624,0.877,0.143,0.567,130.153,365436,4
2205,7DYNDUlxDZK74JMDxilH5D,Alone,Fabrix,0,2008-12-13,0.677,0.87,4,-6.988,0,0.000427,0.878,0.546,0.118,127.96,438857,4
2206,3zeQoEPvgN01renOOXTvjM,Playamade,Lucky Luciano,0,2018-03-24,0.634,0.789,9,-5.168,0,0.00235,0.0,0.711,0.511,149.877,196865,4
2207,7zUqyLhrM1OBRIG2H3Y365,Purple Soda,Ice,0,2018-03-24,0.613,0.864,10,-4.24,1,0.115,0.0,0.41,0.644,109.917,216062,4
2208,79vGF5Q4zY90Nq4uXDRx9x,Hold Yall Head,Lucky Luciano,0,2018-03-24,0.53,0.797,11,-3.934,0,0.0308,0.0,0.855,0.378,151.833,195846,4
2209,05KiQegHNIEZKCOzztIgk0,Christian & Jose,Lucky Luciano,0,2018-03-24,0.702,0.848,11,-3.892,0,0.155,0.0,0.111,0.585,125.119,186312,4
2210,1rpyHIFMeAWOWu8Cl7fzWx,Second Shift,Charlie Brown,3,2009-09-29,0.86,0.526,6,-7.054,1,0.0283,0.0,0.0747,0.921,105.017,290507,4
2211,0BKrhNaWwKXpCUqZSfuWjd,The Strongest Man,Charlie Brown,1,2009-09-29,0.64,0.469,10,-10.393,1,0.299,0.0,0.0888,0.407,96.783,287107,3
2212,3AwIbn3JARtRQVmO8yyYz8,Can We Dance Tonight,Charlie Brown,0,2009-09-29,0.802,0.433,7,-11.86,0,0.359,0.0,0.0842,0.439,91.977,291280,4
2213,5ucWGPV7cdo03uP6d8r7rw,Got A Good Woman,Charlie Brown,3,2009-09-29,0.8,0.486,4,-9.569,0,0.0182,1.64e-06,0.212,0.808,89.978,223333,4
2214,2SCm9Aakngfskg8h430NTY,Joy,Charlie Brown,0,2009-09-29,0.561,0.589,0,-5.599,1,0.165,0.0,0.297,0.805,199.262,227987,4
2215,5SOG9w00onhLVP4Vs2r8LN,Let's Go Steady,Charlie Brown,1,2009-09-29,0.691,0.609,1,-8.986,1,0.0121,1.49e-05,0.0391,0.668,97.455,244080,4
2216,4eH8STtjhqxNrduAA7eADc,Grown Folks' Party,Charlie Brown,1,2009-09-29,0.753,0.603,4,-6.31,1,0.391,5.1e-05,0.247,0.668,112.937,247787,4
2217,6vPxhhJYcQgHLdtKaaxpKV,Henpecked,Charlie Brown,0,2009-09-29,0.71,0.789,0,-5.989,1,0.165,0.0,0.527,0.842,120.015,188613,4
2218,5xfYEMtNoae2s2YIoJ9haf,Hell On My Hands,Charlie Brown,1,2009-09-29,0.506,0.43,6,-8.35,0,0.011,0.0,0.106,0.232,79.904,331520,4
2219,1smy4YggjOxVHjpSVdebG1,Love The People You Love,Charlie Brown,0,2009-09-29,0.53,0.359,3,-9.84,1,0.173,0.000717,0.325,0.0672,110.026,309027,4
2220,16IRWoo6UqnA7wHMmPWN0N,Still Fall In Love,Charlie Brown,0,2009-09-29,0.499,0.355,2,-8.998,1,0.5,6.35e-05,0.104,0.206,119.206,316680,4
2221,2v6AWRzhAsy61rBNBqzEna,Heading Out,Charlie Brown,1,2018-05-08,0.469,0.42,9,-7.824,1,0.701,0.000179,0.0859,0.232,88.016,241760,4
2222,70hlWbEowQl5dALzVNR5Lk,To the Wind,Charlie Brown,1,2018-05-08,0.587,0.504,4,-8.837,1,0.237,0.000513,0.108,0.468,76.346,239867,4
2223,4RvM7dQSNMzBjwLniEM9LG,The Ruling Grade,Charlie Brown,7,2018-05-08,0.432,0.229,2,-9.947,1,0.938,0.00508,0.0976,0.17,133.919,268040,4
2224,2079g0TTFlvFSRhmRpJ5y9,Jewel,Charlie Brown,0,2018-05-08,0.381,0.0586,1,-21.032,1,0.966,0.00771,0.208,0.0839,79.463,261053,4
2225,7CvdrYs74rcInP2hL8SgYd,Come on Up,Charlie Brown,0,2018-05-08,0.474,0.446,2,-9.478,1,0.378,0.00014,0.0912,0.415,145.533,304413,4
2226,50p3qh2lVsYego3wJrphZd,Burn,Charlie Brown,0,2018-05-08,0.559,0.242,7,-12.634,1,0.737,0.000301,0.25,0.12,115.131,226293,3
2227,0DDcGabHXqtuANPBChWsuR,At the End,Charlie Brown,0,2018-05-08,0.56,0.202,4,-11.662,1,0.488,1.13e-06,0.111,0.22,96.956,253093,3
2228,20WmUn7GTSGfvZgFDxGy0B,I Am,Charlie Brown,0,2018-05-08,0.577,0.108,0,-12.153,1,0.963,0.000519,0.141,0.254,144.052,240640,4
2229,31SV5VyYDb0vGTr393G9eo,Enough,Charlie Brown,1,2018-05-08,0.314,0.106,4,-11.35,1,0.917,3.56e-05,0.0892,0.138,78.859,287227,1
2230,0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,69,2018-05-06,0.854,0.463,5,-6.159,1,0.117,0.0,0.354,0.549,120.024,225773,4
2231,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,Post Malone,69,2018-04-27,0.599,0.571,2,-4.998,1,0.198,0.0,0.0969,0.285,151.974,206453,4
2232,6yIMatK8OCXC3GuIlwHxuM,Jump Right In,Zac Brown Band,0,2012-07-03,0.697,0.82,1,-5.108,1,0.0888,0.0,0.143,0.655,104.022,180813,4
2233,0vy1K9FhCK8woHW7MKEcBG,Kings & Queens,Mat Kearney,53,2018-05-04,0.621,0.61,5,-8.455,1,0.336,0.0,0.157,0.424,139.001,189987,4
2234,3fpVWegR6YOS1Yk5HSMYIq,Paranoid,Post Malone,66,2018-04-27,0.625,0.536,0,-5.428,1,0.038,2.31e-05,0.167,0.253,159.914,221787,4
2235,5VuxWXbt7XENQCtE9TzpTv,Spoil My Night (feat. Swae Lee),Swae Lee,65,2018-04-27,0.672,0.717,1,-2.714,1,0.341,2.4e-05,0.106,0.225,160.981,194560,4
2236,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,Post Malone,63,2018-04-27,0.738,0.824,5,-5.165,0,0.15,0.0,0.132,0.386,138.039,204360,4
2237,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,Post Malone,62,2018-04-27,0.762,0.621,0,-6.24,1,0.61,0.0,0.464,0.593,120.056,216747,4
2238,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),21 Savage,83,2018-04-27,0.585,0.52,5,-6.136,0,0.124,7.01e-05,0.131,0.129,159.801,218147,4
2239,09IOPhEh1OMe0HD9b36FJk,Over Now,Post Malone,66,2018-04-27,0.569,0.777,4,-4.041,0,0.139,0.0,0.132,0.181,164.027,246987,4
2240,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Ty Dolla $ign,77,2018-04-27,0.75,0.56,8,-8.094,1,0.546,0.0,0.111,0.459,140.06,221440,4
2241,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,80,2018-04-27,0.68,0.578,10,-5.804,1,0.331,0.0,0.135,0.341,145.038,231267,4
2242,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),Nicki Minaj,66,2018-04-27,0.797,0.55,9,-4.166,1,0.513,0.0,0.0786,0.543,134.206,206267,4
2243,4qWCFTuNnmGNdY4egtb4ZY,Otherside,Post Malone,62,2018-04-27,0.652,0.643,9,-5.667,0,0.318,2.87e-06,0.208,0.109,104.932,228227,4
2244,4H7WNRErSbONkM06blBoGc,Stay,Post Malone,72,2018-04-27,0.507,0.48,5,-5.418,1,0.449,0.0,0.147,0.35,86.046,204427,4
2245,1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,Post Malone,62,2018-04-27,0.652,0.591,11,-7.274,0,0.145,5.65e-06,0.164,0.274,121.873,261800,4
2246,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),YG,64,2018-04-27,0.731,0.774,10,-5.273,0,0.434,3.34e-06,0.114,0.219,100.005,212467,4
2247,0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),Post Malone,55,2018-04-27,0.38,0.454,0,-10.271,0,0.755,0.623,0.263,0.288,77.592,112013,4
2248,1D2L6MefbXon28PzIk9I3r,92 Explorer,Post Malone,67,2018-04-27,0.798,0.733,7,-4.811,0,0.265,1.25e-06,0.114,0.861,146.046,211427,4
